rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,"Fun Rk, adjt"
134,SMU,CUSA,12-17,106.66529754739241,113,103.0200859361989,181,0.5986580529718672,134,12,17,7,9,7-9,0.5734209278151535,0.4614990966292851,0.6610799549811419,0.5734209278151535,0.4614990966292851,0.6610799549811419,0.8087117176424576,0.8620108542449089,103.8170484311415,100.74569273986626,103.8170484311415,100.74569273986626,105.39023945294768,97.30538265146544,111.39679024443451,114.30443503654767,0.4264576135875286,5,-0.09777453101871242,996.0,976.0,969.6,1.0272277227722773,1.0066006600660067,0,0.4375,-9.737705039401945,205,339,60.58352371425387
135,Appalachian St.,SC,22-12,108.69153120777446,77,105.0340792750701,226,0.5971571369767821,135,22,12,13,5,13-5,0.4755654835193653,0.5452422353788583,0.3851023371891642,0.4755654835193653,0.5452422353788583,0.3851023371891642,0.8572041436744094,0.7892778274177146,102.36821973584716,103.11955708816521,102.36821973584716,103.11955708816521,110.53339640639473,108.44938656555159,93.11890608347005,100.42606290016008,0.29551195510630285,2,0.05201939323496052,1389.0,1256.0,1202.2125,1.155369786955301,1.0447404265052975,0,0.7222222222222222,-5.352498262099312,126,58,65.2866647952313
136,Northern Colorado,BSky,23-8,104.19715755991815,149,100.75058930805332,134,0.5955177166663078,136,23,8,11,4,11-4,0.3906042073421603,0.3557897869361791,0.37227725807553036,0.3906042073421603,0.3557897869361791,0.37227725807553036,0.912680999288354,0.916954078498174,102.17022997287465,107.0486636439572,102.17022997287465,107.0486636439572,100.48032204398378,100.61594914547922,0,0,0,0,0.060316689712543226,1053.0,1013.0,1001.8249999999998,1.0510817757592397,1.0111546427769322,0,0.7333333333333333,-3.531753931746153,91,47,67.1784384140733
137,Detroit Mercy,Horz,19-14,100.46232150653852,206,97.19420063075015,70,0.593951382018016,137,19,14,9,9,9-9,0.5106359027775295,0.4071009940923762,0.5563587795773021,0.5106359027775295,0.4071009940923762,0.5563587795773021,0.8335963345677935,0.8618962061469725,103.60608867132588,103.28558117427444,103.60608867132588,103.28558117427444,98.06180146241931,93.68938164359402,116.3879775839653,109.05143884853833,0.6789084303987061,3,0.013806084549557118,1206.0,1152.0,1218.0625000000002,0.9900969777823385,0.9457642772846219,0,0.5,0,52,134,67.37912317358652
138,UC Santa Barbara,BW,19-10,100.63490450589211,202,97.38419736536449,71,0.5932953023469306,138,19,10,12,4,12-4,0.4763227276808725,0.5711270039689714,0.3911758726881835,0.4763227276808725,0.5711270039689714,0.3911758726881835,0.8475781260566355,0.7812351242985969,103.08092137029809,103.28332086972628,103.08092137029809,103.28332086972628,98.40305635683816,94.61034931503202,91.52319806643781,101.67174313829094,0.22982406308965883,3,0.06471802147303385,1079.0,1015.0,1083.3625,0.9959731853373179,0.9368978527501183,0,0.75,-4.001539044934425,104,42,65.936521634714
139,Charleston,SC,22-12,110.37557413696388,57,107.04735869569274,261,0.5871270878241621,139,22,12,14,4,14-4,0.47564910485177947,0.5431470986814009,0.40577989927462194,0.47564910485177947,0.5431470986814009,0.40577989927462194,0.8508273817514654,0.7940900818028095,102.30690740544567,103.00918783439901,102.30690740544567,103.00918783439901,111.61366243962112,106.10623808902726,104.22407197301914,106.98114973120329,0.42549402833265415,3,0.0670209168284861,1360.0,1261.0,1202.8125000000002,1.1306832943621719,1.0483762016108078,0,0.7777777777777778,0,54,39,68.20901116374242
140,Western Carolina,SC,19-12,105.4127268164325,137,102.48079321037318,168,0.580394182601307,140,19,12,11,7,11-7,0.4665690274223208,0.5640500687153518,0.3880820592182243,0.4665690274223208,0.5640500687153518,0.3880820592182243,0.8441984700274775,0.730727900542137,102.58508161095655,103.55466406268314,102.58508161095655,103.55466406268314,105.33451406620796,104.2622200228894,95.41731097576745,92.4499527494112,0.5898425625197558,3,0.026983795528112142,1332.0,1299.0,1246.875,1.0682706766917294,1.0418045112781955,0,0.6111111111111112,-5.2645153156999225,123,108,68.28009369754103
141,Oakland,Sum,24-9,107.38638414034509,98,104.47101738553766,212,0.5784765648761095,141,24,9,17,1,17-1,0.4627664502560844,0.6649328273528418,0.32587571267567494,0.4627664502560844,0.6649328273528418,0.32587571267567494,0.8109935475973586,0.6158258122681867,102.71002960020935,103.2709881826999,102.71002960020935,103.2709881826999,111.29784732702136,106.27692167179238,90.66621482212788,99.73811117063728,0.2503633637948489,6,0.1478518108469402,1461.0,1295.0,1269.8875,1.1504956147690248,1.0197753738027975,0,0.9444444444444444,-0.9444011325359145,67,2,68.7911698567877
142,Duquesne,A10,15-16,103.06851114969433,165,100.3064876055373,122,0.5774662841227504,142,15,16,7,9,7-9,0.5939939328458856,0.48479568286380215,0.6712857926328342,0.5939939328458856,0.48479568286380215,0.6712857926328342,0.7569125437942611,0.8052209800251493,104.05940638222931,99.56311536316608,104.05940638222931,99.56311536316608,105.64270941826622,102.57177535467427,99.58118489043137,99.37445781367856,0.505974319358245,7,0.02305918636837756,1195.0,1252.0,1187.0374999999997,1.0067078756989567,1.0547265777197437,0,0.4375,-5.919513417061631,131,112,69.13083953500565
143,Coastal Carolina,BSth,24-7,101.7817948719976,186,99.07304805282838,97,0.5769338131718078,143,24,7,15,3,15-3,0.26284076920093336,0.36223069074065617,0.19519775959194685,0.26284076920093336,0.36223069074065617,0.19519775959194685,0.9234798181020746,0.8593766954377127,97.03993785146118,107.1986543723289,97.03993785146118,107.1986543723289,100.19620268011536,97.0488420022005,88.82967879250984,97.97813711580537,0.24466511563153448,2,-0.0020281985714902806,1304.0,1072.0,1199.1125,1.087470942050892,0.8939945167780338,0,0.8333333333333334,-3.587288053448775,92,174,62.876556604390444
144,Drake,MVC,14-19,108.52249879595126,80,105.73677242701092,236,0.5742114997858909,144,14,19,7,11,7-11,0.5865524862859418,0.43038098987457923,0.6791200225462262,0.5865524862859418,0.43038098987457923,0.6791200225462262,0.8099377266897183,0.8998660551397949,104.59053194962178,101.43332064553671,104.59053194962178,101.43332064553671,107.78831263382716,101.61755089232355,97.72594736454633,100.971050083257,0.40717227255766,4,-0.053302509102972184,1157.0,1206.0,1125.6375000000003,1.0278619893171645,1.0713928773694903,0,0.3888888888888889,-10.71357038346635,221,292,62.79255634590885
145,Indiana St.,MVC,16-15,103.65520686044609,157,101.25114521632634,146,0.5670584472919471,145,16,15,9,9,9-9,0.6244177873307348,0.5124222594734156,0.67989573653551,0.6244177873307348,0.5124222594734156,0.67989573653551,0.7971883699618539,0.8721761728684424,105.10609465074707,100.00731607518796,105.10609465074707,100.00731607518796,105.18840401651727,101.64047602333841,119.26522871529566,117.1443872783921,0.5514026484542602,3,0.08354715896862575,1208.0,1247.0,1171.7625,1.0309256355276772,1.0642088307144153,0,0.5,-6.1147747777800845,133,20,64.2535911652212
146,Long Beach St.,BW,15-16,101.02915850628182,193,98.72784300334851,95,0.5658613049385014,146,15,16,8,8,8-8,0.5561338294510059,0.7791415650287975,0.3945242783760513,0.5561338294510059,0.7791415650287975,0.3945242783760513,0.7688294910647595,0.5557526861334857,105.56917162329864,101.68519870857487,105.56917162329864,101.68519870857487,94.52875905905282,98.67788178162739,129.69768826333933,120.78763260463205,0.6939140609487413,7,0.006854996631259602,1079.0,1083.0,1116.7,0.9662398137369034,0.9698217963642876,0,0.5,-7.179697526656438,157,153,69.0055646015483
147,Stephen F. Austin,Slnd,20-9,102.22649169237222,180,99.99652926344385,114,0.5630714562343239,147,20,9,11,5,11-5,0.35948082893887257,0.38332549552620254,0.3206505408481151,0.35948082893887257,0.38332549552620254,0.3206505408481151,0.904191400867787,0.8661533781401258,99.63938144238051,105.58902265999343,99.63938144238051,105.58902265999343,99.15800178127198,97.72534102131829,80.5542837903243,97.16423365223885,0.10377922721108468,1,0.011243028161276536,1020.0,936.0,988.075,1.0323103003314524,0.9472965108923918,0,0.6875,-5.26288180158908,122,142,58.946008994545565
148,Vermont,AE,25-10,103.52004727745827,159,101.28035751608417,147,0.5625548193733603,148,25,10,12,4,12-4,0.3649540197417357,0.41714748738270924,0.2926786987535811,0.3649540197417357,0.41714748738270924,0.2926786987535811,0.8957033770543013,0.8762187693443126,99.08306361195719,104.94856408781645,99.08306361195719,104.94856408781645,103.4447921050664,101.57927099195037,95.24763051575795,95.64926675756513,0.48790466853837733,2,0.05076067414611285,1145.0,1020.0,1070.0875,1.07000595745675,0.9531930800051397,0,0.75,-4.879456004796493,117,61,66.4073438832222
149,Cleveland St.,Horz,14-17,106.24725467344382,120,103.99801251488935,202,0.5612083620046515,149,14,17,10,8,10-8,0.5850751042857577,0.6468191355059333,0.5599108128007044,0.5850751042857577,0.6468191355059333,0.5599108128007044,0.7743532445394669,0.6788418503507324,105.44691194256359,101.05109689873362,105.44691194256359,101.05109689873362,103.73145781048503,99.14168018727932,111.08667217516513,106.52922170001115,0.6181612790127331,6,-0.015490430526484966,1178.0,1174.0,1156.8250000000003,1.018304410779504,1.0148466708447688,0,0.5555555555555556,-8.261188867988327,178,200,64.34819236910411
150,TCU,MWC,11-19,106.86933434635318,111,104.87980429745156,223,0.5538175409352658,150,11,19,5,11,5-11,0.615309971328013,0.5315158354346841,0.6640472636256624,0.615309971328013,0.5315158354346841,0.6640472636256624,0.7474900021983243,0.8106427338425124,105.5895173774846,99.82907679141618,105.5895173774846,99.82907679141618,102.97938587922971,102.83591115912384,113.61676075054072,108.08173971554707,0.6397656953177117,9,-0.06120869673439738,993.0,1108.0,1018.1750000000001,0.9752743879981338,1.0882215729123186,0,0.3125,-9.51929050038783,202,304,63.02056448885604
151,Western Michigan,MAC,17-15,105.94376509882053,125,104.2141863214238,205,0.5471821896381904,151,17,15,8,8,8-8,0.5131000103948142,0.6221188345908906,0.4281022257187167,0.5131000103948142,0.6221188345908906,0.4281022257187167,0.8527257350287473,0.791071982456591,102.22972069654854,101.7684487308291,102.22972069654854,101.7684487308291,103.62791668500057,101.50468627127317,124.69062216017124,130.19705841121552,0.37825648967971515,2,0.007935431325485687,1106.0,1058.0,1061.3,1.0421181569772922,0.9968906058607369,0,0.5,-8.60305450283395,185,151,66.07532756149038
152,Oral Roberts,Sum,19-13,101.82148272007973,184,100.20625554107053,120,0.5458435546522831,152,19,13,13,5,13-5,0.46124220917701086,0.6559180076985262,0.3294134787579716,0.46124220917701086,0.6559180076985262,0.3294134787579716,0.85441998199493,0.7406167722251391,102.36263550075888,104.17740115217175,102.36263550075888,104.17740115217175,101.50945169630272,99.02775192110613,107.12244331922246,115.02785731500077,0.30601398576964595,3,0.03355474623809285,1311.0,1155.0,1227.7,1.0678504520648366,0.9407835790502566,0,0.7222222222222222,-6.796872251851639,148,85,65.37098143362445
153,Drexel,CAA,16-16,99.68278875631316,218,98.1036779550611,82,0.5457799253081785,153,16,16,11,7,11-7,0.5399361653978595,0.56077913314484,0.5345085739881059,0.5399361653978595,0.56077913314484,0.5345085739881059,0.8061208892336607,0.7673583916641837,104.5440378967597,102.43393729413697,104.5440378967597,102.43393729413697,101.58184370076513,96.53304515051019,84.76487284684842,101.16123472642873,0.1157204715975925,4,0.011012033370114027,1159.0,1114.0,1140.3125000000002,1.0163880515209645,0.9769251849821867,0,0.6111111111111112,-8.070022687604494,175,144,63.75259787308393
154,George Mason,CAA,17-15,103.11607356433402,164,101.51199045164816,151,0.5449535627006773,154,17,15,12,6,12-6,0.5312849650881575,0.5056086731127526,0.5296059078932358,0.5312849650881575,0.5056086731127526,0.5296059078932358,0.8357922211743631,0.8394905989234757,103.05409227063976,101.86401115640146,103.05409227063976,101.86401115640146,104.09878089110197,98.66816847704952,115.32781174464216,111.41917757054952,0.5978489077988122,3,0.023758808274331633,1179.0,1143.0,1147.1999999999998,1.0277196652719667,0.9963389121338914,0,0.6666666666666666,-7.147790260739949,155,110,64.46268943666287
155,Colorado St.,MWC,15-16,100.62311517101989,203,99.13548676514446,98,0.5427174023389375,155,15,16,7,9,7-9,0.5927566638669386,0.47093484820214204,0.6654003910253045,0.5927566638669386,0.47093484820214204,0.6654003910253045,0.7784923472036297,0.8764497282593257,105.38056123883335,100.87045882661478,105.38056123883335,100.87045882661478,99.61646497928281,97.5577916240749,100.07440467917633,106.51678879816478,0.3279504449479078,7,0.042555049068503714,1020.0,1098.0,1062.825,0.9597064427351634,1.0330957589443228,0,0.4375,-6.628973620499129,146,68,65.85551707763793
156,Idaho,WAC,13-16,104.45464936479907,145,103.17619609449838,185,0.5353460837854974,156,13,16,6,10,6-10,0.5435617164613431,0.4656376298213203,0.585526609988346,0.5435617164613431,0.4656376298213203,0.585526609988346,0.8291452295930575,0.8718197926665515,104.66440705337199,102.58161709094304,104.66440705337199,102.58161709094304,102.89794168776007,100.36943020790439,119.79781741175046,128.72962421597404,0.30429010469043233,2,-0.030369851776456014,1079.0,1094.0,1047.9,1.0296784044279033,1.043992747399561,0,0.375,-9.40655068775403,198,239,64.98030446279009
157,Campbell,ASun,17-11,100.8579303694139,198,99.67566658204133,109,0.5338481838244197,157,17,11,14,6,14-6,0.37841700371335285,0.46100251021587185,0.34294026894314905,0.37841700371335285,0.46100251021587185,0.34294026894314905,0.9158074417218444,0.8864074346644022,99.83064072123094,105.03119876857052,99.83064072123094,105.03119876857052,98.95187318602807,97.02937225491996,0,0,0,0,-0.032498768763599584,1322.0,1217.0,1299.8249999999998,1.0170599888446523,0.9362798838305157,0,0.7,-7.648121490410152,165,244,63.4232046912136
158,Boise St.,WAC,14-17,101.99580259811493,183,100.93329400687527,138,0.5300701452524181,158,14,17,5,11,5-11,0.489589269058972,0.34997787888282256,0.5861695073188614,0.489589269058972,0.34997787888282256,0.5861695073188614,0.8449998916995651,0.9087978249529299,104.75179809848264,105.14722783426039,104.75179809848264,105.14722783426039,101.42890500450015,99.66481297141962,105.47215517452342,104.76421376047927,0.519352716892383,4,-0.084936850901494,1175.0,1187.0,1146.1499999999999,1.0251712254067968,1.0356410591981853,0,0.3125,-10.695218298317757,220,329,69.83594838843115
159,Miami OH,MAC,14-18,103.15376111309904,162,102.12752281005083,164,0.52871390215986,159,14,18,9,7,9-7,0.5826147252338767,0.6626742127132907,0.511089239540859,0.5826147252338767,0.6626742127132907,0.511089239540859,0.7893913888728273,0.6942416516883128,104.85013219130893,100.9906683246419,104.85013219130893,100.9906683246419,100.81426401938214,100.87576580280388,114.96765878093596,112.94119932278478,0.5509502129220093,5,0.0004656248287233655,990.0,977.0,977.3750000000001,1.0129172528456323,0.9996163192224068,0,0.5625,-9.355575575819186,197,167,59.59271003962864
160,La Salle,A10,12-18,105.33499549961603,139,104.28943468050406,207,0.5286485678640793,160,12,18,4,12,4-12,0.5932313325724025,0.507950426789693,0.6678521251322732,0.5932313325724025,0.507950426789693,0.6678521251322732,0.7650100023200166,0.7859526613576264,105.13981916221434,100.21909332521201,105.13981916221434,100.21909332521201,103.37110767270866,103.74758975997402,103.03924486055466,101.09599944884923,0.5545205763476763,8,-0.028881277239761804,1107.0,1198.0,1121.8999999999999,0.9867189589089937,1.0678313575184954,0,0.25,-9.198154652051619,193,237,67.30334059817844
161,Rutgers,BE,14-17,103.83557526757696,154,102.85949865106399,175,0.5271267773634879,161,14,17,5,13,5-13,0.6552662267844518,0.4020437058768335,0.8164657688938064,0.6552662267844518,0.4020437058768335,0.8164657688938064,0.7204946868176839,0.8963402964796506,106.6915518934036,99.31440172523723,106.6915518934036,99.31440172523723,102.5314424793063,104.06210081622629,115.59471279118183,121.07245813452055,0.3699483911919492,11,0.0706730278200246,1194.0,1398.0,1229.0874999999999,0.9714523986290644,1.1374291903546332,0,0.2777777777777778,-6.24933868068642,139,34,66.86799135313251
162,Middle Tennessee,SB,17-14,101.78062530073925,187,100.9454062429507,139,0.5236720776574072,162,17,14,13,5,13-5,0.4144746331019203,0.48105412749108994,0.3465876384765091,0.4144746331019203,0.48105412749108994,0.3465876384765091,0.8649975918069034,0.7810477804393338,101.0080630255897,104.88812461700168,101.0080630255897,104.88812461700168,99.7973436775674,97.49532136841907,117.29009027947895,118.03763000140667,0.48174266590381654,3,-0.04703254433073312,1204.0,1089.0,1157.7875,1.0399144920808008,0.9405871111926843,0,0.7222222222222222,-8.063384500680824,173,277,64.38740374909413
163,DePaul,BE,8-23,100.95771250983981,195,100.207984074494,121,0.5214167762569016,163,8,23,1,17,1-17,0.6867708292858734,0.48304390612738385,0.8175890099883178,0.6867708292858734,0.48304390612738385,0.8175890099883178,0.6852755476093358,0.8092628621268821,107.82873531835934,98.5260634676319,107.82873531835934,98.5260634676319,101.07840941559792,100.39340599514357,107.44709337515282,106.19830764046499,0.5335593654161098,16,-0.07990473742020276,1106.0,1292.0,1164.0500000000002,0.9501310081182078,1.1099179588505648,0,0.05555555555555555,-10.993662804813589,225,327,61.36499996295446
